10426,1,6844
592,0,10427
593,0,10427
10394,2,10427
10427,1,6205
10427,1,6239
10427,1,6858
10427,1,6859
594,0,10428
10394,2,10428
10428,1,6084
10428,1,6383
10428,1,6860
559,0,10429
594,0,10429
10394,2,10429
10429,1,6097
10429,1,6118
10429,1,6861
10429,1,6862
10429,1,6863
10429,1,6864
596,0,10430
597,0,10430
10394,2,10430
10430,1,5921
10430,1,5969
10430,1,6142
10430,1,6194
10430,1,6205
10430,1,6868
10430,3,12133
10430,3,12190
596,0,10431
597,0,10431
10394,2,10431
10431,1,5921
10431,1,6337
10431,1,6869
10431,1,6870
10431,3,12133
10431,3,12190
600,0,10432
603,0,10432
604,0,10432
10394,2,10432
10432,1,5970
10432,1,6041
10432,1,6104
10432,1,6116
10432,1,6117
10432,1,6131
10432,1,6153
10432,1,6171
10432,1,6220
10432,1,6488
10432,1,6824
10432,1,6880
600,0,10433
606,0,10433
10394,2,10433
10433,1,6040
10433,1,6845
10433,1,6883
609,0,10434
610,0,10434
10394,2,10434
10434,1,5975
10434,1,6171
10434,1,6282
10434,1,6424
10434,1,6663
10434,1,6885
552,0,10435
611,0,10435
10394,2,10435
10435,1,5970
10435,1,6222
10435,1,6449
10435,1,6743
10435,1,6892
10435,1,6893
10435,1,6894
10435,1,6895
629,0,10436
630,0,10436
631,0,10436
10394,2,10436
10436,1,6106
10436,1,6663
10436,1,6807
10436,1,6876
10436,1,6939
10436,1,6940
624,0,10437
632,0,10437
633,0,10437
634,0,10437
10394,2,10437
10437,1,6663
10437,1,6940
10437,1,6941
502,0,10438
643,0,10438
10394,2,10438
10438,1,5947
10438,1,5950
10438,1,5992
10438,1,6040
10438,1,6265
10438,1,6963
10438,1,6964
459,0,10440
651,0,10440
10394,2,10440
10440,1,6003
10440,1,6833
10440,1,6930
10440,1,6931
10440,1,6970
10440,1,6971
10440,1,6972
94,0,10441
569,0,10441
654,0,10441
10394,2,10441
10441,1,6010
10441,1,6488
10441,1,6974
10441,1,6975
10441,1,6976
10441,1,6977
10441,1,6978
10441,1,6979
46,0,10442
657,0,10442
10394,2,10442
10442,1,5978
10442,1,6100
10442,1,6483
10442,1,6529
10442,1,6814
10442,1,6989
10442,1,6990
10442,3,12220
179,0,10443
628,0,10443
658,0,10443
10394,2,10443
10443,1,5953
10443,1,5970
10443,1,6352
10443,1,6489
10443,1,6517
10443,1,6663
10443,1,6783
10443,1,6972
10443,1,6991
10443,1,6992
10443,1,6993
659,0,10444
660,0,10444
10394,2,10444
10444,1,6054
10444,1,6996
10444,1,6997
10444,1,6998
468,0,10445
645,0,10445
10394,2,10445
10445,1,5921
10445,1,6043
10445,1,6337
10445,1,6612
10445,1,6822
10445,1,6851
10445,1,7015
10445,1,7016
10445,3,12133
663,0,10446
664,0,10446
674,0,10446
675,0,10446
676,0,10446
677,0,10446
678,0,10446
679,0,10446
680,0,10446
681,0,10446
682,0,10446
10394,2,10446
10446,1,5921
10446,1,5996
10446,1,6040
10446,1,6456
663,0,10447
664,0,10447
676,0,10447
10394,2,10447
10447,1,5937
10447,1,6035
10447,1,6097
10447,1,6109
10447,1,6219
10447,1,6400
10447,1,7026
569,0,10448
692,0,10448
10394,2,10448
10448,1,5975
10448,1,6247
10448,1,6607
10448,1,7034
10448,1,7035
10448,3,10461
148,0,10449
693,0,10449
694,0,10449
10394,2,10449
10449,1,6013
10449,1,6796
10449,1,7044
695,0,10450
696,0,10450
697,0,10450
698,0,10450
10394,2,10450
10450,1,5967
10450,1,6041
10450,1,6428
10450,1,6576
10450,1,6934
10450,1,7046
705,0,10451
706,0,10451
707,0,10451
10394,2,10451
10451,1,5921
10451,1,5927
10451,1,6131
10451,1,6203
10451,1,6235
10451,1,6697
10451,1,6737
10451,1,6880
10451,1,7061
10451,3,13087
671,0,10452
708,0,10452
709,0,10452
10394,2,10452
10452,1,5916
10452,1,5925
10452,1,6094
10452,1,6215
10452,1,7062
10452,1,7063
10452,1,7064
602,0,10453
710,0,10453
711,0,10453
712,0,10453
10394,2,10453
10453,1,5998
10453,1,6041
10453,1,6829
10453,1,7065
10453,1,7066
10453,1,7067
483,0,10454
485,0,10454
715,0,10454
716,0,10454
717,0,10454
10394,2,10454
10454,1,7076
10454,1,7077
718,0,10455
719,0,10455
720,0,10455
10394,2,10455
10455,1,5921
10455,1,5927
10455,1,5978
10455,1,6193
10455,1,6305
10455,1,6334
10455,1,6719
10455,1,6948
358,0,10456
364,0,10456
470,0,10456
471,0,10456
472,0,10456
10394,2,10456
10456,1,5941
10456,1,5942
10456,1,5950
10456,1,6187
10456,1,6546
10456,1,7097
10456,3,14386
729,0,10457
10394,2,10457
10457,1,5996
10457,1,6013
10457,1,6889
10457,1,6951
10457,1,7070
10457,1,7099
10457,1,7100
10457,1,7101
10457,1,7102
10457,1,7103
585,0,10458
734,0,10458
10394,2,10458
10458,1,5923
10458,1,5937
10458,1,6090
10458,1,6181
10458,3,12222
736,0,10459
737,0,10459
10394,2,10459
10459,1,6005
10459,1,6087
10459,1,6627
10459,1,7113
10459,1,7114
10459,1,7115
738,0,10460
10394,2,10460
10460,1,5921
10460,1,5992
10460,1,6046
10460,1,6938
10460,1,7116
573,0,10462
747,0,10462
10394,2,10462
10462,1,5923
10462,1,6064
10462,1,6169
10462,1,6222
10462,1,6314
10462,1,7123
756,0,10463
10394,2,10463
10463,1,6055
10463,1,6306
10463,1,6876
10463,1,6934
10463,1,7141
758,0,10464
759,0,10464
760,0,10464
10394,2,10464
10464,1,5951
10464,1,6090
10464,1,6163
10464,1,6207
10464,1,6216
10464,1,6519
10464,1,7149
10464,1,7150
93,0,10465
10394,2,10465
10465,1,6220
10465,1,6227
10465,1,7154
10465,1,7195
93,0,10466
94,0,10466
784,0,10466
10394,2,10466
10466,1,6010
10466,1,6096
10466,1,6676
10466,1,6979
10466,1,7200
93,0,10467
94,0,10467
10394,2,10467
10467,1,6052
10467,1,6138
10467,1,6153
10467,1,6229
10467,1,6509
10467,1,6599
10467,1,7201
10467,1,7202
10467,1,7203
10467,1,7204
10467,1,7205
10467,1,7206
10467,1,7207
10467,3,10683
93,0,10468
94,0,10468
10394,2,10468
10468,1,7208
10468,1,7209
10468,1,7210
10468,1,7211
93,0,10469
94,0,10469
10394,2,10469
10469,1,5918
10469,1,6267
10469,1,6291
10469,1,6510
10469,1,7154
10469,1,7212
10469,1,7213
178,0,10470
786,0,10470
787,0,10470
10394,2,10470
10470,1,5990
10470,1,6012
10470,1,6189
10470,1,6301
10470,1,6354
10470,1,6475
10470,1,6877
10470,1,7218
587,0,10471
789,0,10471
790,0,10471
791,0,10471
10394,2,10471
10471,1,5937
10471,1,5968
10471,1,6188
10471,1,6189
10471,1,6876
10471,1,7226
10471,1,7227
587,0,10472
789,0,10472
792,0,10472
793,0,10472
794,0,10472
10394,2,10472
10472,1,6013
10472,1,6123
10472,1,7228
803,0,10473
804,0,10473
805,0,10473
806,0,10473
10394,2,10473
10473,1,5929
10473,1,6090
10473,1,6161
10473,1,6171
10473,1,7123
10473,1,7232
10473,1,7233
10473,3,12201
657,0,10474
810,0,10474
10394,2,10474
10474,1,6096
10474,1,6619
10474,1,6873
10474,1,6887
10474,1,7142
10474,1,7235
10474,3,12336
10474,3,12220
352,0,10475
586,0,10475
10394,2,10475
10475,1,6089
10475,1,6109
10475,1,6364
10475,1,6765
10475,1,7154
10475,1,7199
821,0,10476
10394,2,10476
10476,1,6205
10476,1,6635
10476,1,7012
10476,1,7198
10476,1,7256
10476,1,7257
826,0,10477
827,0,10477
10394,2,10477
10477,1,5953
10477,1,6474
10477,1,7297
10477,1,7298
10477,1,7299
10477,1,7318
10477,1,8868
10477,3,12519
117,0,10478
10394,2,10478
10478,1,5947
10478,1,5992
10478,1,6250
10478,1,6350
10478,1,6858
10478,3,15551
10478,3,10738
108,0,10479
117,0,10479
10394,2,10479
10479,1,5947
10479,1,5970
10479,1,5992
10479,1,6250
10479,1,6350
10479,1,6622
10479,1,6858
10479,3,15551
10479,3,15600
10479,3,10738
815,0,10480
830,0,10480
831,0,10480
832,0,10480
833,0,10480
10394,2,10480
10480,1,5958
10480,1,6492
10480,1,6510
10480,1,6563
368,0,10481
839,0,10481
10394,2,10481
10481,1,5936
10481,1,6087
10481,1,6118
10481,1,6526
10481,1,6747
10481,1,7324
10481,1,7325
847,0,10482
848,0,10482
849,0,10482
10394,2,10482
10482,1,5924
10482,1,6247
10482,1,6836
10482,1,7050
603,0,10483
851,0,10483
852,0,10483
854,0,10483
10394,2,10483
10483,1,5945
10483,1,6014
10483,1,6117
10483,1,6391
10483,1,6488
10483,1,6787
10483,1,6940
10483,1,7160
10483,1,7301
10483,1,7352
10483,1,7353
10483,1,7354
10483,3,13626
860,0,10485
861,0,10485
862,0,10485
10394,2,10485
10485,1,5936
10485,1,5954
10485,1,5992
10485,1,7381
10485,1,7382
521,0,10487
868,0,10487
870,0,10487
871,0,10487
872,0,10487
873,0,10487
874,0,10487
875,0,10487
10394,2,10487
10487,1,5918
10487,1,5992
10487,1,6086
10487,1,6097
10487,1,6203
10487,1,6237
10487,1,6499
10487,1,6754
10487,3,15553
482,0,10488
881,0,10488
10394,2,10488
10488,1,6634
10488,1,6910
10488,1,7392
10488,1,7393
465,0,10489
893,0,10489
894,0,10489
895,0,10489
10394,2,10489
10489,1,5949
10489,1,6575
10489,1,7819
108,0,10490
109,0,10490
117,0,10490
119,0,10490
899,0,10490
900,0,10490
901,0,10490
10394,2,10490
10490,1,5937
10490,1,5947
10490,1,5992
10490,1,6124
10490,1,6622
10490,3,10738
363,0,10491
904,0,10491
905,0,10491
10394,2,10491
10491,1,5927
10491,1,6090
10491,1,6397
10491,1,6484
10491,1,6841
10491,1,6857
10491,1,7089
10491,1,7479
783,0,10492
907,0,10492
908,0,10492
10394,2,10492
10492,1,5921
10492,1,5979
10492,1,6537
10492,1,7834
915,0,10493
916,0,10493
917,0,10493
10394,2,10493
10493,1,6118
10493,1,6220
10493,1,6529
10493,1,6814
10493,1,6881
10493,1,7438
910,0,10494
919,0,10494
920,0,10494
921,0,10494
10394,2,10494
10494,1,5921
10494,1,6851
10494,1,6906
10494,1,6978
924,0,10495
925,0,10495
10394,2,10495
10495,1,6352
10495,1,6573
10495,1,7857
932,0,10496
10394,2,10496
10496,1,5993
10496,1,6222
10496,1,6940
10496,1,7861
10496,3,10486
653,0,10497
937,0,10497
938,0,10497
10394,2,10497
10497,1,5936
10497,1,6056
10497,1,7304
10497,1,7546
10497,1,7871
10497,1,7872
10497,1,7873
94,0,10499
944,0,10499
10394,2,10499
10499,1,6612
10499,1,7022
10499,1,7875
10499,1,7876
10499,1,7877
10499,1,7878
742,0,10500
865,0,10500
945,0,10500
946,0,10500
947,0,10500
10394,2,10500
10500,1,5936
10500,1,5990
10500,1,6007
10500,1,6053
10500,1,6065
10500,1,6979
10500,1,7881
10500,1,7882
898,0,10501
931,0,10501
948,0,10501
10394,2,10501
10501,1,5936
10501,1,6104
10501,1,6117
10501,1,6391
10501,1,7160
951,0,10502
952,0,10502
953,0,10502
10394,2,10502
10502,1,5929
10502,1,6118
10502,1,6485
10502,1,6899
10502,1,7033
10502,1,7071
969,0,10503
981,0,10503
10394,2,10503
10503,1,6003
10503,1,6301
10503,1,6444
10503,1,6574
10503,1,6650
10503,1,7846
10503,3,12102
982,0,10504
983,0,10504
984,0,10504
10394,2,10504
10504,1,5921
10504,1,5972
10504,1,6276
10504,1,6625
10504,1,7899
10504,3,13906
982,0,10505
983,0,10505
984,0,10505
10394,2,10505
10505,1,5950
10505,1,6409
10505,1,7900
10505,1,7901
985,0,10506
986,0,10506
10394,2,10506
10506,1,5938
10506,1,6053
10506,1,6075
10506,1,6314
10506,1,7474
10506,1,7903
987,0,10507
10394,2,10507
10507,1,5991
10507,1,6052
10507,1,6130
10507,1,6250
10507,1,6410
10507,1,7558
10507,3,11926
985,0,10508
986,0,10508
988,0,10508
10394,2,10508
10508,1,5938
10508,1,5996
10508,1,6193
10508,1,7474
10508,1,7903
10508,1,7904
783,0,10510
990,0,10510
10394,2,10510
10510,1,6191
10510,1,7698
10510,1,7908
10510,1,7909
10510,1,7910
533,0,10511
992,0,10511
10394,2,10511
10511,1,6068
10511,1,6213
10511,1,6215
10511,1,6222
10511,1,6686
10511,1,6938
10511,1,7388
10511,1,7698
999,0,10512
1000,0,10512
1001,0,10512
10394,2,10512
10512,1,5937
10512,1,5938
10512,1,6410
10512,1,6846
10512,1,7851
10512,3,11991
10512,3,13026
628,0,10513
632,0,10513
633,0,10513
634,0,10513
10394,2,10513
10513,1,6055
10513,1,6117
10513,1,6367
10513,1,6784
10513,1,7484
10513,1,7747
895,0,10514
1018,0,10514
1019,0,10514
1020,0,10514
10394,2,10514
10514,1,6428
10514,1,6479
10514,1,7878
10514,1,7928
10514,1,7929
10514,1,7930
10514,1,7931
773,0,10515
1021,0,10515
10394,2,10515
10515,1,6052
10515,1,6073
10515,1,6160
10515,1,6354
10515,1,7084
10515,1,7934
10515,1,7935
628,0,10516
1022,0,10516
10394,2,10516
10516,1,6055
10516,1,6617
10516,1,6945
10516,1,7484
10516,1,7937
750,0,10517
1028,0,10517
10394,2,10517
10517,1,5952
10517,1,5978
10517,1,6645
10517,1,7866
10517,1,7942
1030,0,10518
1031,0,10518
1032,0,10518
10394,2,10518
10518,1,6079
10518,1,6329
10518,1,6718
10518,1,7293
10518,1,7945
124,0,10520
1036,0,10520
1037,0,10520
1038,0,10520
1039,0,10520
10394,2,10520
10520,1,6851
10520,1,6879
10520,1,7005
10520,1,7056
10520,1,7476
10520,1,7951
1041,0,10521
1042,0,10521
1043,0,10521
1044,0,10521
10394,2,10521
10521,1,5917
10521,1,6267
10521,1,6269
10521,1,6335
10521,1,6979
10521,1,7001
10521,1,7251
10521,1,7384
10521,1,7518
10521,1,7955
10521,1,7956
1040,0,10522
1047,0,10522
10394,2,10522
10522,1,5927
10522,1,5978
10522,1,6041
10522,1,6139
10522,1,6451
10522,1,7805
10522,1,7959
5,0,10523
95,0,10523
1049,0,10523
1050,0,10523
10394,2,10523
10523,1,5921
10523,1,6004
10523,1,6488
10523,1,6851
10523,1,7365
10523,1,7963
10523,1,7964
10523,1,7965
480,0,10524
481,0,10524
1053,0,10524
10394,2,10524
10524,1,6030
10524,1,6146
10524,1,6441
10524,1,6877
10524,1,7484
10524,1,7966
10524,1,7967
1055,0,10525
1056,0,10525
10394,2,10525
10525,1,5921
10525,1,6003
10525,1,6181
10525,1,6334
10525,1,6874
10525,1,6948
10525,1,7104
10525,3,11063
774,0,10526
1057,0,10526
10394,2,10526
10526,1,5953
10526,1,5956
10526,1,6235
10526,1,6474
10526,1,7129
529,0,10527
1058,0,10527
10394,2,10527
10527,1,5925
10527,1,5927
10527,1,6052
10527,1,6054
10527,1,6887
10527,1,7125
10527,1,7971
10527,3,10461
867,0,10528
1061,0,10528
1062,0,10528
10394,2,10528
10528,1,6013
10528,1,6097
10528,1,6258
10528,1,6369
10528,1,6754
10528,1,6846
10528,1,7913
10528,1,7974
10528,1,7975
1063,0,10529
10394,2,10529
10529,1,5919
10529,1,6923
10529,1,6946
10529,1,6966
10529,1,7976
10529,1,7977
490,0,10530
1066,0,10530
10394,2,10530
10530,1,5936
10530,1,5952
10530,1,6003
10530,1,6054
10530,1,6983
574,0,10531
1070,0,10531
1071,0,10531
10394,2,10531
10531,1,5920
10531,1,5921
10531,1,5939
10531,1,6137
10531,1,7632
459,0,10532
634,0,10532
1075,0,10532
1076,0,10532
10394,2,10532
10532,1,7230
10532,1,8001
10532,1,8002
730,0,10533
1079,0,10533
1080,0,10533
1081,0,10533
1082,0,10533
1083,0,10533
1084,0,10533
10394,2,10533
10533,1,6073
10533,1,6449
10533,1,6710
10533,1,8003
783,0,10534
908,0,10534
1087,0,10534
1088,0,10534
1089,0,10534
10394,2,10534
10534,1,5919
10534,1,5954
10534,1,5970
10534,1,6040
10534,1,6465
10534,1,6950
10534,1,7834
10534,1,8009
10534,3,10609
72,0,10535
103,0,10535
1096,0,10535
10394,2,10535
10535,1,5987
10535,1,6054
10535,1,6157
10535,1,6656
10535,1,6663
10535,1,7285
100,0,10536
1097,0,10536
10394,2,10536
10536,1,5921
10536,1,6164
10536,1,7005
10536,1,7367
10536,1,8011
10536,3,12109
10536,3,12261
657,0,10537
810,0,10537
1103,0,10537
1104,0,10537
10394,2,10537
10537,1,6023
10537,1,6086
10537,1,6237
10537,1,6526
10537,1,6946
10537,1,6961
10537,1,7733
10537,3,12220
1111,0,10538
10394,2,10538
10538,1,5919
10538,1,5966
10538,1,6097
10538,1,6171
10538,1,6181
10538,1,6656
10538,1,6765
10538,1,6879
10538,1,6880
10538,1,8023
10538,1,8024
667,0,10539
726,0,10539
10394,2,10539
10539,1,6040
10539,1,6918
10539,1,7865
10539,1,7905
575,0,10540
846,0,10540
1115,0,10540
10394,2,10540
10540,1,6001
10540,1,6488
10540,1,6586
10540,1,6957
10540,1,7350
10540,1,8030
10540,1,8031
10540,1,8032
94,0,10541
1119,0,10541
10394,2,10541
10541,1,5970
10541,1,6024
10541,1,6090
10541,1,6205
10541,1,6368
10541,1,6865
10541,1,7412
684,0,10542
930,0,10542
10394,2,10542
10542,1,6877
10542,1,7091
10542,1,7816
10542,3,10501
10542,3,12580
1123,0,10544
1124,0,10544
1125,0,10544
10394,2,10544
10544,1,5921
10544,1,5947
10544,1,5996
10544,1,6093
10544,1,6321
10544,1,6344
10544,1,7535
10544,1,7661
10544,1,8047
725,0,10545
1126,0,10545
1127,0,10545
10394,2,10545
10545,1,6234
10545,1,6354
10545,1,6475
10545,1,6995
10545,1,7887
10545,1,8042
721,0,10546
1129,0,10546
10394,2,10546
10546,1,5921
10546,1,6164
10546,1,6206
10546,1,6277
10546,1,6285
1064,0,10547
10394,2,10547
10547,1,7757
10547,1,8053
1064,0,10548
1132,0,10548
10394,2,10548
10548,1,6181
10548,1,6306
10548,1,6511
10548,1,6663
10548,1,6933
10548,1,7005
10548,1,8054
477,0,10549
725,0,10549
1139,0,10549
10394,2,10549
10549,1,5921
10549,1,6460
10549,1,7533
10549,1,8057
94,0,10550
1143,0,10550
10394,2,10550
10550,1,5918
10550,1,6010
10550,1,6858
10550,1,6979
10550,1,8065
94,0,10551
1143,0,10551
10394,2,10551
10551,1,6010
10551,1,6747
10551,1,6979
10551,1,7337
10551,1,8065
16,0,10552
1144,0,10552
10394,2,10552
10552,1,6185
10552,1,6321
10552,1,6431
10552,1,6478
10552,1,7613
10552,3,14035
10552,3,13922
10552,3,11801
10552,3,13792
10552,3,13921
111,0,10553
667,0,10553
10394,2,10553
10553,1,5937
10553,1,6035
10553,1,6040
10553,1,6086
10553,1,6187
10553,1,6802
10553,1,6833
209,0,10554
880,0,10554
1146,0,10554
1149,0,10554
10394,2,10554
10554,1,5929
10554,1,6386
10554,1,6619
10554,1,7229
10554,3,12251
10554,3,13153
10554,3,12097
10554,3,12121
10554,3,12169
10554,3,14048
10554,3,12244
10554,3,12347
148,0,10555
1151,0,10555
10394,2,10555
10555,1,6617
10555,1,6663
10555,1,6807
10555,1,7675
10555,1,8027
323,0,10556
1154,0,10556
1155,0,10556
10394,2,10556
10556,1,5921
10556,1,5936
10556,1,6086
10556,1,6118
10556,1,6212
10556,1,6255
10556,1,6479
10556,3,14125
10556,3,14284
10556,3,14212
1161,0,10557
1162,0,10557
1163,0,10557
1164,0,10557
10394,2,10557
10557,1,6121
10557,1,6290
10557,1,6363
10557,1,6749
10557,1,6846
10557,1,7264
10557,1,8073
10557,1,8074
10557,3,13810
148,0,10558
1166,0,10558
10394,2,10558
10558,1,6055
10558,1,6116
10558,1,6617
10558,1,6874
10558,1,8076
1167,0,10559
10394,2,10559
10559,1,5921
10559,1,6071
10559,1,6153
10559,1,6235
10559,1,6252
10559,1,6697
10559,1,6926
10559,1,7054
1168,0,10560
1169,0,10560
1170,0,10560
10394,2,10560
10560,1,6163
10560,1,6207
10560,1,6235
10560,1,6303
10560,1,6335
10560,1,6768
10560,1,6846
10560,1,6919
10560,1,7996
10560,1,8079
982,0,10561
983,0,10561
984,0,10561
10394,2,10561
10561,1,6063
10561,1,6389
10561,1,6478
10561,1,7323
10561,1,7433
10561,1,7593
10561,3,14058
1174,0,10562
1175,0,10562
10394,2,10562
10562,1,6089
10562,1,6325
10562,1,6499
10562,1,6607
10562,1,6652
10562,1,7396
10562,1,7506
10562,1,7823
10562,1,8086
10562,1,8087
10562,1,8088
801,0,10563
1178,0,10563
1179,0,10563
10394,2,10563
10563,1,5936
10563,1,5991
10563,1,6014
10563,1,6040
10563,1,6455
10563,1,6940
10563,3,13354
1180,0,10564
1181,0,10564
10394,2,10564
10564,1,6014
10564,1,6104
10564,1,6247
10564,1,7053
10564,1,7168
10564,1,8090
10564,1,8091
1060,0,10565
1182,0,10565
1183,0,10565
1184,0,10565
1185,0,10565
10394,2,10565
10565,1,5936
10565,1,5937
10565,1,6194
10565,1,6572
10565,1,6845
10565,1,6966
10565,1,7068
10565,1,7257
10565,1,7311
10565,1,8093
10565,3,12315
39,0,10566
1042,0,10566
1192,0,10566
10394,2,10566
10566,1,5918
10566,1,5921
10566,1,5936
10566,1,6065
10566,1,6121
10566,1,6565
10566,1,7004
10566,1,7357
10566,1,8095
39,0,10567
1042,0,10567
1192,0,10567
10394,2,10567
10567,1,5921
10567,1,5936
10567,1,6065
10567,1,6121
10567,1,6197
10567,1,6208
10567,1,7004
10567,1,8095
1033,0,10568
1200,0,10568
1201,0,10568
1202,0,10568
1203,0,10568
10394,2,10568
10568,1,6025
10568,1,6526
10568,1,6851
10568,1,7236
10568,1,8097
1056,0,10569
10394,2,10569
10569,1,5927
10569,1,5956
10569,1,5959
10569,1,5970
10569,1,5996
10569,1,6047
10569,1,6229
10569,1,6741
10569,1,6786
10569,1,6941
10569,1,8100
10569,1,8101
795,0,10570
1206,0,10570
1207,0,10570
1208,0,10570
10394,2,10570
10570,1,6001
10570,1,6005
10570,1,6084
10570,1,6089
10570,1,6354
10570,1,6475
10570,1,7144
124,0,10571
1037,0,10571
10394,2,10571
10571,1,5970
10571,1,6820
10571,1,7072
10571,1,7374
10571,1,8106
153,0,10572
1210,0,10572
10394,2,10572
10572,1,5975
10572,1,6027
10572,1,6131
10572,1,6176
10572,1,6206
10572,1,6352
10572,1,7334
526,0,10573
671,0,10573
744,0,10573
1090,0,10573
10394,2,10573
10573,1,6053
10573,1,6136
10573,1,6262
10573,1,7416
10573,1,8116
10573,1,8117
858,0,10574
1215,0,10574
1216,0,10574
10394,2,10574
10574,1,5919
10574,1,6097
10574,1,6656
10574,1,6663
10574,1,6802
10574,1,6957
10574,1,7246
507,0,10575
1217,0,10575
10394,2,10575
10575,1,6226
10575,1,6236
10575,1,8119
10575,1,8120
86,0,10576
796,0,10576
1220,0,10576
1221,0,10576
10394,2,10576
10576,1,6415
10576,1,6464
10576,1,6996
10576,1,7072
10576,1,7209
10576,1,8123
1220,0,10577
1222,0,10577
1223,0,10577
10394,2,10577
10577,1,5937
10577,1,5941
10577,1,5942
10577,1,6000
665,0,10578
1230,0,10578
1231,0,10578
10394,2,10578
10578,1,5936
10578,1,5952
10578,1,6003
10578,1,6013
10578,1,6026
10578,1,6043
10578,1,6296
10578,1,6397
1239,0,10581
10394,2,10581
10581,1,5915
10581,1,6344
10581,1,6386
10581,1,6448
10581,1,6744
10581,1,6827
10581,1,7315
10581,1,8146
10581,1,8147
1239,0,10582
10394,2,10582
10582,1,6052
10582,1,6344
10582,1,6744
10582,1,7176
10582,1,8148
1091,0,10583
1242,0,10583
10394,2,10583
10583,1,5991
10583,1,6185
10583,1,6282
10583,1,6444
10583,1,6697
10583,1,6856
10583,1,7751
10583,3,13022
421,0,10584
1041,0,10584
1245,0,10584
1246,0,10584
10394,2,10584
10584,1,6055
10584,1,6303
10584,1,6424
10584,1,6808
10584,1,7286
10584,1,7325
29,0,10585
781,0,10585
1250,0,10585
1251,0,10585
10394,2,10585
10585,1,5921
10585,1,6001
10585,1,6013
10585,1,6250
10585,1,6331
10585,1,6615
10585,1,6854
10585,1,8159
10585,1,8160
119,0,10586
163,0,10586
573,0,10586
1259,0,10586
10394,2,10586
10586,1,6014
10586,1,6242
10586,1,6331
10586,1,6567
10586,1,7006
580,0,10587
1264,0,10587
10394,2,10587
10587,1,5922
10587,1,6071
10587,1,6131
10587,1,6242
10587,1,8174
10587,3,13060
98,0,10588
1266,0,10588
10394,2,10588
10588,1,5936
10588,1,6382
10588,1,6959
10588,1,8176
10588,1,8177
569,0,10589
816,0,10589
995,0,10589
1271,0,10589
1272,0,10589
1273,0,10589
10394,2,10589
10589,1,6269
10589,1,6424
10589,1,6509
10589,1,6576
10589,1,7036
10589,1,7038
10589,1,8181
119,0,10590
901,0,10590
10394,2,10590
10590,1,6235
10590,1,6420
10590,1,6697
10590,1,6702
1276,0,10591
1277,0,10591
10394,2,10591
10591,1,6079
10591,1,6250
10591,1,6593
